xt,yt,i
-0.0996449578148244,-0.00108449965175539,2
-0.0997394098065022,-0.00118124670022012,2
-0.0998578696158048,-0.00125044979312801,2
-0.0999922317942871,-0.00128601061917528,2
-0.100132770945844,-0.00128423257975946,2
-0.100268833309943,-0.00124449382767162,2
-0.100405711003229,-0.00115518125389162,2
-0.100498117110984,-0.00103369432732675,2
-0.100543016811488,-0.000910719877206546,2
-0.100554758630238,-0.000774696846649776,2
-0.100546464647346,-0.000683562421629508,2
